Sentiment,Score,Id_Tweet,Negative,Neutral,Positive,Text_Tweet,Date_Tweet
Neutral,0.528,1539899703642525696,0.16035913,0.5280253,0.31161553,"🇺🇸 FLASH | Amazon a annoncé que son assistant vocal #Alexa pourra imiter la voix de nos proches, après leur décès. 

(BFM) #Amazon",2022-06-23 09:14:33
Neutral,0.464,1539865845513322497,0.18020102,0.4635801,0.35621887,"🇫🇷📖 FLASH | Eric #Zemmour  ne souhaite pas « passer » sa « vie à commenter des défaites ». 
Par conséquent, il compte écrire un #livre où il reviendrait en détails sur ses défaites aux #présidentielles et sur les #legislatives. 

(@ZemmourEric) #legislatives2022",2022-06-23 07:00:01
Negative,0.846,1539702330681327616,0.84632975,0.13305435,0.020615876,"🇫🇷 FLASH | Yves #Coppens, paléontologue français et co-découvreur de la célèbre australopithèque #Lucy, est mort à 87 ans d’une longue maladie. 

(Le Monde) #YvesCoppens https://t.co/qrNS5GSEm4",2022-06-22 20:10:16
Neutral,0.492,1539696392050036737,0.14052476,0.49152377,0.36795142,"🚨🇫🇷 FLASH | La ministre des #outremers, Yaël #BraunPivet sera la candidate de la majorité présidentielle pour succéder à Richard #Ferrand, au poste de président de l’#AssembleeNationale.

(Officiel) #legislative2022 https://t.co/V4wfqtQbzx",2022-06-22 19:46:40
Neutral,0.548,1539684647340228612,0.07085615,0.54816294,0.38098085,"🇫🇷🎤 Emmanuel #Macron s’est exprimé lors d’un #discours. 
👉 Il est revenu sur les résultats des #Législatives2022 mais aussi sur les sujets de son second mandat : https://t.co/hUJhs1qDny",2022-06-22 19:00:00
Positive,0.531,1539682129549922304,0.080350414,0.3890635,0.53058606,"🚨🇫🇷 FLASH | L’allocution du chef de l’#État marque les premiers sujets de son 2nd mandat, qu’il abordera dès cet été : le #PouvoirdAchat, le  #PleinEmploi, l’#Écologie et la #Santé. 

(CF) #Macron20h",2022-06-22 18:50:00
Negative,0.582,1539678779085406212,0.58234227,0.25774395,0.15991381,"🇫🇷 FLASH | Lors de son allocution, Emmanuel #Macron n’a pas abordé les sujets des ministères vacants (Santé, Transition écologique, Mer, Logement), d’une possible dissolution de l’#AssembleeNationale ni du changement de Premier ministre. 

(Allocution) #Macron20h",2022-06-22 18:36:41
Negative,0.955,1539675310274355201,0.95465857,0.033035424,0.01230597,"🚨🇫🇷 L’hypothèse d’un #gouvernement d’union #nationale est pour le moment exclue.

(Allocution) #Macron",2022-06-22 18:22:54
Positive,0.625,1539673398305079298,0.04789004,0.32703814,0.6250719,"🚨🇫🇷 Le chef de l’#État souhaite aussi étudier la candidature de l’#Ukraine à l’Union européenne.

(Allocution) #Macron20h",2022-06-22 18:15:18
Negative,0.712,1539673100777930755,0.7120202,0.20760211,0.080377646,🚨🇫🇷 L’allocution d’Emmanuel #Macron est terminée.,2022-06-22 18:14:07
Positive,0.439,1539672962399363077,0.21147883,0.34936428,0.4391569,"🚨🇫🇷 ""Nous devons apprendre à gouverner et légiférer différemment"" explique E.#Macron 

(Allocution) #Macron20h",2022-06-22 18:13:34
Positive,0.463,1539672321329430528,0.12059363,0.4164886,0.46291772,"🚨🇫🇷 ""Le pays plus que jamais a besoin de réformes ambitieuses"" déclaré E.#Macron 

(Allocution) #Macron20h",2022-06-22 18:11:01
Positive,0.683,1539671625959882752,0.10493731,0.2125267,0.68253607,"🚨🇫🇷 Dès cet #été, Emmanuel #Macron souhaite passer des textes en faveur de la #santé et du #pouvoirdachat. Il affirme que ces aides ne seront pas financées par une augmentation des #impots.

(Allocution) #Macron20h",2022-06-22 18:08:16
Positive,0.761,1539671188540112905,0.05133988,0.18765166,0.7610083,"🚨🇫🇷E.#Macron affirme que les dirigeants des partis qu’il a reçus sont favorable à aller dans le sens du #gouvernement sur certains sujets tels que #pouvoirdachat.

(Allocution) #Macron20h",2022-06-22 18:06:31
Positive,0.568,1539671013025251334,0.09454609,0.337613,0.56784093,"🚨🇫🇷 Emmanuel #Macron estime qu’il faut, pour agir dans l’intérêt de la nation, soit faire une #coalition texte par texte ou former un pacte de gouverne durable.

(Allocution) #Macron20h",2022-06-22 18:05:49
Negative,0.743,1539670320478568453,0.74319726,0.09206465,0.1647381,"🚨🇫🇷 Emmanuel #Macron félicite les #parlementaires élus au suffrage universel direct et regrette la forte #abstention.

(Allocution) #Macron20h",2022-06-22 18:03:04
Neutral,0.653,1539669687499464705,0.083446614,0.6527502,0.2638032,"🚨🇫🇷 L’allocution d’Emmanuel #Macron commence.

(Allocution) #Macron20h",2022-06-22 18:00:33
Negative,0.931,1539656507184259072,0.9308527,0.04543935,0.023708016,"🇫🇷 FLASH | Sylvie #Germain, au sujet du #BacFrançais, a été attaquée sur les réseaux sociaux par des étudiants qui jugeaient son texte trop difficile à analyser. 

👉 Selon elle, ""ils ont une haine de la langue et de l’effort de réflexion"" et se victimisent.

(Le Figaro) #Bac2022 https://t.co/emiItljDqU",2022-06-22 17:08:11
Negative,0.906,1539650337933606917,0.90590113,0.06689463,0.027204068,"🇫🇷 FLASH | La ministre des Affaires étrangères Catherine #Colonna aurait été nommée malgré des signalements de harcèlement moral, en début d’année, alors qu’elle était ambassadrice.

👉 Elle aurait eu des comportements ""lourds de conséquences"".

(Mediapart) #Harcèlement https://t.co/Obvk28LLJP",2022-06-22 16:43:40
Negative,0.804,1539644276564533250,0.8041527,0.109617665,0.0862295,"🇫🇷🛍 FLASH | L’inauguration de la boutique éphémère #Shein au #polygone, centre commercial de #Montpellier, a fait venir un monde fou en ce début des soldes.

👉 L’ouverture de cette enseigne a aussi provoqué des #manifestations. 

(MidiLibre) #soldes 
 https://t.co/tiAV8hgqFa",2022-06-22 16:19:35
Negative,0.777,1539641896385003522,0.776802,0.20349765,0.019700332,"🇦🇫 FLASH | Le bilan s'est alourdit à au moins 1000 morts et 1500 blessés.

(AFP) #AfghanistanEarthquake https://t.co/Y1qsZY2xhh",2022-06-22 16:10:07
Positive,0.581,1539639356159303682,0.017146964,0.40178248,0.5810706,"🎬🍿Le sixième épisode de #ObiWanKenobi est désormais disponible sur Disney +.
👉 Retour sur la série qui met en avant les aventures de Ewan #McGregor : https://t.co/E5e52aIJ6C",2022-06-22 16:00:02
Neutral,0.401,1539607135411179522,0.21316205,0.4005521,0.3862859,"🇫🇷♻️ Les #énergiesrenouvelables s'étendent de plus en plus en #France. Pourtant, les objectifs de la loi #Climat ne sont pas encore atteints.
👉 La loi impose d'atteindre 33% d’énergies renouvelables d’ici 2030 : https://t.co/GIfJ5SpqEN",2022-06-22 13:52:00
Neutral,0.775,1539603306770726913,0.040255174,0.77477336,0.1849714,"🚨🇫🇷 FLASH | Emmanuel #Macron s’exprimera dans une allocution ce soir à 20 heures. 

(Officiel) #legislatives2022 https://t.co/bHGzjW1LFV",2022-06-22 13:36:47
Neutral,0.475,1539600950746300418,0.12383046,0.47465333,0.40151614,"🇫🇷🗳 FLASH | André #Chassaigne est réélu à la présidence du groupe de Gauche démocrate et républicaine à l’#AssembleeNationale. 

(Officiel) #legislatives2022 https://t.co/KCGB4m9U8s",2022-06-22 13:27:25
Negative,0.786,1539593265229565952,0.7858947,0.17147663,0.042628735,"🌊 FLASH I D´après l’UNESCO, un #tsunami frappera les côtes de la #Méditerranée dans les 30 prochaines années, avec un risque très proche de 100%. 

(UNESCO) #Catastrophe https://t.co/Hn2UNp2vG5",2022-06-22 12:56:53
Neutral,0.609,1539578951252660224,0.117005676,0.60912275,0.27387154,"🇫🇷 FLASH | Oliver #Veran assure que la Majorité Présidentielle ne dépend pas du #RN ni de #LFI. 

(Déclaration) #legislatives2022 

 https://t.co/ykeNczWa7t",2022-06-22 12:00:00
Negative,0.855,1539575174659395585,0.8552123,0.10612019,0.038667507,"🇫🇷 FLASH | Deux plaintes pour #viol visent la secrétaire d'Etat Chrysoula #Zacharopoulou. Une enquête a été ouverte.

(AFP) #Gouvernement",2022-06-22 11:45:00
Positive,0.548,1539571148966563846,0.05279036,0.3993438,0.547866,"🇫🇷🏬 C’est le coup d’envoi des 4 semaines de #soldes.
👉 Des règles pour les commerçants et une nouvelle règle pour régulariser les prix : https://t.co/HrwmV27VeQ",2022-06-22 11:29:00
Negative,0.566,1539563854518050816,0.5659436,0.34463364,0.0894228,"🇪🇸 FLASH | l’Espagne annonce une nouvelle baisse de la #TVA sur l’électricité. 

(@sanchezcastejon) #inflation",2022-06-22 11:00:01
Negative,0.901,1539561333603020801,0.90132076,0.076324806,0.022354426,"🇫🇷⚽️ Ce lundi 20 juin, un jeune joueur de l'#OlympiqueLyonnais a tenté de déjouer un contrôle de police dans le centre-ville de #SaintBrieuc.
👉 Aucun blessé à déplorer, l'identité du joueur n'est pas encore connue : https://t.co/CdmtYPt6Is",2022-06-22 10:50:00
Negative,0.925,1539558816886403074,0.92480534,0.054063812,0.021130787,"🇫🇷 FLASH | Clément #Beaune, ministre chargé de l’#Europe, rejette toute idée d’alliance avec le #RN. 

(Déclaration) #legislatives2022 

https://t.co/I5vFDUcABH",2022-06-22 10:40:00
Positive,0.531,1539556048519852032,0.043833453,0.4248898,0.53127664,"🇫🇷🗳 FLASH | Laurent #Marcangeli est élu président du groupe #Horizons à l’#AssembléeNationale.

(Officiel) #legislatives2022 https://t.co/C2ePTTczoS",2022-06-22 10:29:00
Positive,0.473,1539552911600001024,0.054761544,0.4718556,0.47338277,"🇫🇷🗳 FLASH | Aurore #Bergé est élue présidente #LREM à l’#AssembléeNationale. 

(Officiel) #legislatives2022 https://t.co/76SjK1aD7T",2022-06-22 10:16:32
Positive,0.506,1539543717463216128,0.12787916,0.36596355,0.5061573,"🚨🇫🇷 FLASH | Marine #LePen assure qu’Emmanuel #Macron a évoqué un #gouvernement d’union #nationale avec elle. 

(Déclaration) #legislatives2022",2022-06-22 09:40:00
Negative,0.91,1539540697522520065,0.91022295,0.071844794,0.01793226,"🇫🇷 FLASH | Un bébé d'un an est
décédé à #SaintNazaire dans une
voiture où ses parents l'avaient
laissé seul durant plusieurs
heures alors que la température
avoisinait les 28 °C.

(LeParisien) #Drame",2022-06-22 09:28:00
Neutral,0.484,1539536934124634112,0.24982476,0.4837991,0.26637614,"🇫🇷 FLASH | Le président du #Sénat, Gérard #Larcher estime que ""la présidence de la commission des finances doit revenir au #RN"" suite à sa place de 1er groupe d’opposition. 

(BFMTV) #legislatives2022",2022-06-22 09:13:02
Positive,0.525,1539530914929188866,0.04167074,0.43284664,0.52548265,"🇫🇷🗳 FLASH | Olivier #Marleix est élu président du groupe #LR à l’#AssembleeNationale.

(LeMonde) #legislatives2022 https://t.co/7cJDGuMsPv",2022-06-22 08:49:07
Negative,0.896,1539526390852231168,0.8960058,0.0849634,0.019030768,"🇦🇫 FLASH | En #Afghanistan, un #séisme d’une magnitude de 5,9 fait plus de 255 morts dans le sud-est du pays, près de la frontière #Pakistanaise. 

(LeParisien) #FaitsDivers",2022-06-22 08:31:09
Negative,0.519,1539511003427135488,0.5189193,0.2754247,0.2056559,"🚨🇫🇷 FLASH | Stéphane #Manigold a tenu des propos discutables au sujet de l’élection de Rachel #Keke :  

💬 « il faut déjà que t’aies réussi à gérer ta vie » ;
« Cette fille, elle va passer de 1500 euros à 5000 euros ». 

(Déclaration) #legislatives2022 

https://t.co/urYKbHJ0I6",2022-06-22 07:30:00
Negative,0.722,1539339821042348033,0.72201294,0.17708716,0.10089985,"🇫🇷⚡️FLASH | 25 départements restent placés en vigilance orange pour le risque d’orages. 

(BFMTV) #orages",2022-06-21 20:09:47
Neutral,0.49,1539335596077989890,0.26324633,0.48997948,0.24677408,"🇫🇷 FLASH | Emmanuel #Macron a demandé à Fabien #Roussel s’il accepterait de participer à un gouvernement d’union nationale.

👉 Le secrétaire général du #PCF s’y est dit favorable ""Mais tout dépend du projet"" a t-il rajouté.

(Déclaration) #legislatives

https://t.co/QqYTUCDWsd",2022-06-21 19:53:00
Negative,0.868,1539331600105758721,0.8678104,0.116609745,0.015579804,"🇮🇱🇵🇸 FLASH | Un #Palestinien a été tué par un colon #israelien en #Cisjordanie.

(AFP) #conflits",2022-06-21 19:37:07
Negative,0.873,1539321867961499650,0.8733182,0.107998736,0.018683001,"🇺🇦🇷🇺 FLASH | Selon le gouverneur de la région de #Kharkiv, 15 personnes, dont un enfant de 8 ans ont été tuées sous le feu de l’artillerie #russe. 

(BFMTV) #UkraineRussianWar",2022-06-21 18:58:27
Negative,0.903,1539320458348220416,0.90264726,0.083257206,0.014095529,"🇷🇺🇺🇦 FLASH | Un avion militaire #russe s’est écrasé ce mardi à la frontière #ukrainienne, dans la région de #Rostov. 

👉 Le pilote est décédé.

(BFMTV) #UkraineRussianWar",2022-06-21 18:52:51
Negative,0.923,1539314710729764864,0.9225707,0.05578072,0.02164851,"🇫🇷📚FLASH | Un élève de 13 ans, scolarisé dans un collège privé de #SaintCloud, a tenté de se défenestrer en classe. 
Il expliquera son geste à cause de violences verbales répétées de la part d'un #professeur de #mathématiques à son encontre. 

(BFMTV) #FaitDivers #Drame",2022-06-21 18:30:00
Negative,0.466,1539313450194812928,0.4660127,0.37689042,0.15709697,"🇫🇷⚖️FLASH | Malgré son retrait définitif de Windows depuis le 15 juin dernier, #InternetExplorer sera toujours utilisé par les tribunaux judiciaires français car de nombreux logiciels du ministère fonctionnent uniquement sur ce navigateur. 

(CF) #Justice #InternetExplorerForEver",2022-06-21 18:25:00
Negative,0.945,1539309675673374727,0.9449325,0.040023215,0.015044368,"🇶🇦⚽️ Les #relations sexuelles hors mariage seront interdites au #Qatar lors de la Coupe du monde, y compris pour les supporters et joueurs étrangers.
👉 Une peine de 7 ans de prison sera passible pour les personnes qui ne respecteront pas la règle : https://t.co/So1lkEoFGO",2022-06-21 18:10:00
Negative,0.906,1539306141867716610,0.90628743,0.06981909,0.02389369,"🇫🇷🔪 Une #étudiante de 19 ans a été poignardée par son ex petit-ami au sein de sa résidence universitaire, à #Tours

👉🏼 La jeune femme avait déjà porté plainte contre ce dernier pour des faits de violences conjugales 3 jours plus tôt :

https://t.co/BoZQRrD0DF",2022-06-21 17:55:57
Negative,0.901,1539301150008164354,0.9012988,0.077658914,0.021042196,"🇫🇷 FLASH | Un #bébé d’un an a été retrouvé mort dans une voiture, hier après-midi, à Saint-Nazaire. 

👉 Les parents, auditionnés, l’auraient laissé attaché dans la voiture plusieurs heures.

(France Bleu) #SaintNazaire",2022-06-21 17:36:07
Positive,0.598,1539297302954885121,0.039633304,0.36241272,0.5979539,"🇫🇷🗳 FLASH | Mathilde #Panot est réélue à l’unanimité à la tête du groupe #LFI à l’#AssembleeNationale.

(@MathildePanot) #legislatives2022",2022-06-21 17:20:50
Neutral,0.551,1539295716618665985,0.14392248,0.5509004,0.30517712,"🇫🇷🗳 FLASH | La ministre des #outremer, Yaël #BraunePivet ; l’ancien ministre de la cohésion des territoires, Joël #Giraud et  l’ancienne ministre de l’#ecologie, Barbara #Pompili sont également candidats pour la présidence de l’#AssembleeNationale.

(CNEWS) #legislatives2022 https://t.co/1Ux5wugM3Q",2022-06-21 17:14:32
Neutral,0.552,1539286054896865285,0.33063775,0.55237085,0.116991356,"🚨🇫🇷 FLASH | À l'issue de la réunion à #Matignon, Olivia #Grégoire annonce que le #remaniement n'aura « pas lieu aujourd'hui ». 

(Déclaration) #legislatives2022 

https://t.co/4p66OpN0cZ",2022-06-21 16:36:08
Negative,0.922,1539280522723180544,0.92212284,0.056656364,0.021220906,"🇫🇷 FLASH | Dans le #Nord, un homme de 82 ans a avoué avoir tué son épouse de 78 ans. Elle avait été retrouvée morte dimanche à son domicile, victime de plusieurs coups de couteaux.

(Le Parisien) #Drame",2022-06-21 16:14:09
Positive,0.649,1539276973519753216,0.093933195,0.25707427,0.6489926,"🇷🇺💶 C’est l’un des secrets les mieux gardés de #Russie. Combien gagne Vladimir #Poutine ?
👉 Une équipe de journalistes a estimé sa #fortune à près de 4,3 milliards d’euros après avoir fait le lien entre 86 sociétés et les biens du président russe : https://t.co/PAyAFMeIQc",2022-06-21 16:00:03
Neutral,0.481,1539273190471614465,0.11154287,0.48093945,0.40751767,"🇫🇷 FLASH | Jean-Luc #Melenchon répond à Gabriel #Attal : 

💬 ""Monsieur Attal devrait revenir à l’idée de la démocratie"".

(Déclaration) #legislatives2022 

https://t.co/8OnxOSGoO3 https://t.co/NCebSnaKOu",2022-06-21 15:45:01
Negative,0.638,1539271965030109185,0.63818175,0.24978784,0.11203039,"🇫🇷 FLASH | Gabriel #Attal tacle Jean-Luc #Melenchon qui juge Elisabeth #Borne ""illégitime"". 

💬 ""Pour Jean-Luc Mélenchon, personne n’est légitime à part Jean-Luc Mélenchon"" lui répond t-il.

(Déclaration) #legislatives2022

https://t.co/PpO0nZdk9v",2022-06-21 15:40:09
Negative,0.823,1539267648654938113,0.8227137,0.1582567,0.0190296,"🇺🇸🇺🇦 FLASH | Les États-Unis ont confirmé ce jour, le décès d’un second ressortissant #americain en #Ukraine, Stéphen Zabielski. 

👉 Celui-ci est décédé durant les combats à #Dorozhniank, le 15 mai dernier. 

(BFMTV) #RIP",2022-06-21 15:23:00
Neutral,0.523,1539266641988657155,0.26886204,0.52322507,0.20791285,"🇺🇸 FLASH | Une fille #transgenre d'Elon #Musk a déposé une demande officielle pour changer de #nom de famille en même temps que de #genre afin de couper tout lien avec son père.

(AFP) #ElonMusk https://t.co/eKJWDRXzcf",2022-06-21 15:19:00
Neutral,0.511,1539263618864267266,0.07185252,0.51084846,0.41729903,"🚨🇫🇷 FLASH | La Première ministre reconduite, Elisabeth #Borne recevra la semaine prochaine les présidents des groupes de l’#AssembleeNationale. 

(Officiel) #legislatives2022 https://t.co/mkLhEiRAcb",2022-06-21 15:06:59
Neutral,0.603,1539261701916344322,0.11056291,0.60303056,0.28640646,"🇫🇷🗳 FLASH | Éric #Woerth, député #LREM réélu dans l’#Oise   est candidat à la présidence de l’#AssembleeNationale. 

(LeParisien) #legislatives2022 https://t.co/kebB3ClptS",2022-06-21 14:59:22
Negative,0.859,1539245508681768962,0.8594377,0.10633925,0.034222983,"🇫🇷🚨 FLASH | Le palais Bourbon, siège de l’#AssembleeNationale, n’est pas adapté pour l’accueil de Sébastien #Peytavie, député #NUPES en fauteuil roulant.

👉 Le palais ne possède aucune rampe pour y accéder ni d’ascenseur au sein de l’hémicycle. 

(FranceBleu) #Législatives2022",2022-06-21 13:55:01
Neutral,0.415,1539241989266411523,0.20106773,0.4146172,0.38431498,"🇫🇷 FLASH | Le président de l’#université Panthéon-Assas a été saisi pour ouvrir un poste sur mesure pour accueillir Jean-Michel #Blanquer. Cinq jours après sa déroute au 1er tour des législatives. 

(MediaPart) #legislatives2022",2022-06-21 13:41:02
Negative,0.418,1539238314187841536,0.41794083,0.38671917,0.19534001,"RT @CerfiaFoot: 🍆 Pour la première fois dans l’histoire de la Coupe du Monde, le sexe sera interdit sur place, y compris pour les supporter…",2022-06-21 13:26:26
Negative,0.634,1539236694704021504,0.6344716,0.16248351,0.20304495,"🇫🇷🗳 Emmanuel #Macron a refusé la ""démission de courtoisie"" d'Elisabeth #Borne.
👉 Cette décision a été refusée ""afin que le gouvernement puisse demeurer à la tâche et agir en ces jours"" : https://t.co/o4uAhL1NcG",2022-06-21 13:20:00
Negative,0.582,1539233060914348034,0.58249956,0.22367339,0.19382711,"🇫🇷 FLASH | Le conseil d’état confirme l’interdiction du port du burkini dans les piscines municipales de #Grenoble. 

(BFMTV) #burkini",2022-06-21 13:05:33
Neutral,0.625,1539225683544653825,0.16900988,0.62464887,0.20634133,"🚨🇫🇷 FLASH | Christian #Jacob, président #LR, annonce qu’il quittera ""début juillet"" la présidence du parti. 

👉 Les élections pour lui succéder devraient avoir lieu ""fin octobre, début novembre"".

(AFP) #lesrepublicains https://t.co/qhkAZqtlI6",2022-06-21 12:36:15
Negative,0.851,1539222853198852098,0.8514296,0.0836171,0.06495322,"🌩⛈ D’impressionnantes chutes de #grêle ont eu lieu à #Bordeaux cette nuit.
👉 Des grêlons de la taille d’une balle de tennis ont été observés : https://t.co/s7OloG2gDI",2022-06-21 12:25:00
Negative,0.87,1539219581587165184,0.8702681,0.10474088,0.024991024,"🇫🇷 FLASH | Près de 1.500 #noyades accidentelle sont survenues en #France à l'été 2021, dont près de 400 mortelles.  

(AFP) #FaitesAttentionÀVous",2022-06-21 12:12:00
Neutral,0.515,1539217064359079938,0.0972133,0.51530063,0.387486,"🇫🇷 FLASH | La #mortalité sur les routes françaises en mai a augmenté de 21% cette année par rapport à 2019.

(AFP) #France",2022-06-21 12:02:00
Negative,0.928,1539210731547246592,0.9281436,0.05084886,0.021007612,"🇫🇷 FLASH | Une dizaine d’individus ont été mis en examen à #Paris pour #proxénétisme et blanchiment. Depuis 2 ans ils prostituaient des femmes d’Europe de l’Est en organisant des tournées de la #prostitution dans toute la #France.

(LeParisien) #Justice",2022-06-21 11:36:50
Negative,0.882,1539205982768836608,0.88247937,0.10081567,0.016705088,"🇫🇷 FLASH | Un adolescent de 14 ans est décédé après une chute du 9e étage de son immeuble situé à #Firminy, dans la #Loire.                                    

(LeDauphiné) #Drame https://t.co/nPRSyx5TCC",2022-06-21 11:17:58
Negative,0.896,1539191395956580353,0.89555514,0.0660535,0.038391374,"🇫🇷🦠FLASH | En cas de nouvelle vague d’infection au #COVID19, le #RN se dit fermement opposé au retour du #passvaccinal. 

👉 La #NUPES tient aussi le même discours sur ce sujet. 

(Déclaration) #legislatives2022",2022-06-21 10:20:00
Negative,0.861,1539190137632038912,0.8607594,0.09924929,0.039991356,"🇫🇷🗳 FLASH | Adrien #Quatennens, député #NUPES-#LFI, accuse Emmanuel #Macron d’être à l’origine de la flagrante montée du #RN à l’#AssembleeNationale.

(Déclaration) #legislatives2022",2022-06-21 10:15:00
Neutral,0.612,1539187621359890432,0.022360273,0.6115027,0.3661371,"🇫🇷🎶 Pour la #FetedelaMusique , l'Élysée accueillera ce soir des concerts dans la cour du palais.
👉 De 19H30 à minuit, des artistes internationaux viendront performer : https://t.co/jBIdBVDQya",2022-06-21 10:05:00
Neutral,0.679,1539177996128501761,0.05145956,0.6790191,0.26952136,"🇫🇷🚋 FLASH I À l’occasion de la fête de la musique, des lignes de train-RER (A,B,C,D) de métro et bus (1,2,5,6,9,14) fonctionneront toute la nuit en Île-de-France. 

👉 Des musiciens du #métro seront également présents dans certaines stations. 

(RATP) #FeteDeLaMusique2022 #Paris https://t.co/59aFl60kST",2022-06-21 09:26:45
Negative,0.76,1539153410020327424,0.75977135,0.18450014,0.055728517,"🚨🇫🇷 FLASH | Elisabeth #Borne a remis sa démission à Emmanuel #Macron, qui l’a refusée.

(AFP) #France",2022-06-21 07:49:03
Neutral,0.557,1538974974186332160,0.040494036,0.5565214,0.40298456,"🇫🇷👼 #Gabriel est le prénom le plus donné en 2021 avec 4 974 naissances.
👉 Jade est le prénom le plus donné chez les filles avec 3 802 naissances : https://t.co/eVCVkNIS0h",2022-06-20 20:00:01
Negative,0.565,1538970618669973506,0.5651204,0.36245036,0.072429225,"🇫🇷🏉 RUGBY I La finale du Top14 au #StadeDeFrance sera perturbée par un nouvel appel à la #grève ce vendredi.

(Le Monde) #FinaleTOP14 https://t.co/tOAvcW5F4K",2022-06-20 19:42:42
Negative,0.738,1538964446118301698,0.7383309,0.17254232,0.089126796,"🇬🇧✈️ La compagnie low cost #Easyjet réduit sa capacité de vols pour cet été.
👉 Les compagnies aériennes font face à des « difficultés opérationnelles » : https://t.co/ig96Ghp24O",2022-06-20 19:18:11
Neutral,0.556,1538957129490513920,0.17862089,0.5563684,0.2650107,RT @CerfiaFoot: 😳 Jack Grealish aurait dépensé près de 100.000 euros et consommé 116 bouteilles de champagne en une soirée à Las Vegas lors…,2022-06-20 18:49:06
Neutral,0.64,1538949968588849153,0.051618714,0.6396168,0.3087646,"🚨🇫🇷 FLASH | Emmanuel #Macron va recevoir demain et mercredi tous les chefs de parti.

👉 Il devrait les recevoir un par un. 

(AFP) #legislatives2022 https://t.co/JrpcZuXxAv",2022-06-20 18:20:39
Negative,0.911,1538948546099027968,0.91118664,0.073996134,0.014817102,"🇲🇱 FLASH | 132 civils ont été tués en 3 jours par des terroristes présumés au #Mali, selon un bilan gouvernemental.

(AFP) #Terrorisme",2022-06-20 18:15:00
Positive,0.583,1538944772672327680,0.1970721,0.22032231,0.58260566,"🇫🇷🤳 De nos jours, le métier d’#influenceur fascine les jeunes. 
👉 Cerfia est parti à la rencontre de @epsylonetattoo qui nous a partagé les coulisses de ce métier : https://t.co/BnTTiqFdtU",2022-06-20 18:00:00
Negative,0.796,1538940185521623044,0.7961573,0.15690173,0.046940945,"🇫🇷 FLASH | Le conseil des ministres qui devait avoir lieu demain, deux jours après le second tour des #legislatives2022, est annulé. 

(Officiel) #gouvernement",2022-06-20 17:41:47
Positive,0.694,1538914577190207490,0.014668728,0.29120642,0.6941249,"🇫🇷🎓 Les élèves de #terminale passent à partir d’aujourd’hui le #GrandOral.
👉 Retour sur les conseils pour réussir cette épreuve du #baccalauréat : https://t.co/8XJ24qSMnB",2022-06-20 16:00:01
Negative,0.462,1538904506171203584,0.4618191,0.21338826,0.3247926,"🚨🇫🇷 FLASH | Le président #LR, Christian #Jacob enterre définitivement l’idée d’un supposé « pacte de gouvernement » avec la #MajoritePresidentielle. 

(Le Figaro) #Législatives2022",2022-06-20 15:20:00
Neutral,0.695,1538901989693661184,0.11965613,0.6945275,0.1858164,"🇫🇷🚨 FLASH | La nouvelle Assemblée nationale comptera 37,3 % de femmes (215 sièges sur 577), en baisse par rapport à 2017 où les femmes représentaient 39 % (224 femmes) de la composition totale. 

(Ouest-France) #Législatives2022",2022-06-20 15:10:00
Negative,0.916,1538898214119612416,0.9163234,0.069414236,0.014262289,"🇺🇸 FLASH | Hier à #Washington, un #adolescent de 15 ans a été tué par balles après un concert de rue. Trois autres personnes dont un policier ont été blessées.

(LeParisien) #USA",2022-06-20 14:55:00
Negative,0.912,1538894439522910210,0.9120089,0.059880007,0.028111044,"🇫🇷 FLASH | À #Paris, une enquête a été ouverte après qu’une des #CPE du lycée #Charlemagne ait été victime de menaces de mort et de #harcèlement en ligne après avoir demandé à une élève de retirer son voile.

(LeParisien) #FaitsDivers",2022-06-20 14:40:00
Neutral,0.56,1538890435329986561,0.18941018,0.560398,0.25019175,"🇫🇷📖 FLASH | François #Hollande va publier en septembre un essai sur les changements #geopolitiques qu’entraîne la #guerre en #Ukraine.

(BFMTV) #UkraineRussiaWar",2022-06-20 14:24:05
Negative,0.557,1538880230642827265,0.5567614,0.37284696,0.07039163,"🇫🇷🗳 FLASH | Selon un sondage #ipsos, 71% des 18-24 ans n’ont pas été votés au second tour des législatives, contre 34% chez les plus de 70 ans.

(IPSOS) #legislative2022",2022-06-20 13:43:32
Negative,0.557,1538877653821837312,0.55744183,0.30157542,0.14098269,"🇫🇷🗳 FLASH | Suite à sa défaite aux législatives, Brigitte #Bourguignon, ministre de la #Santé et de la #Prévention,  annonce officiellement sa démission du #gouvernement. 

(Déclaration) #legislative2022 https://t.co/3i8xPJccZh",2022-06-20 13:33:18
Negative,0.862,1538874955194109954,0.86228746,0.102332875,0.03537965,"🇫🇷 FLASH | Le #PCF, #EELV et le #PS refusent la proposition de Jean-Luc Mélenchon qui voulait un groupe unique #NUPES à l’Assemblée Nationale. 

(BFMTV) #Législatives2022",2022-06-20 13:22:34
Positive,0.815,1538869423062323206,0.01399814,0.1709657,0.81503624,"👩👦 Vous pouvez désormais réserver votre #PassJeunes.
👉 Le dispositif, renouvelé par la Ville de Paris permet de profiter d’offres exceptionnelles gratuitement ou à moindre coûts :
https://t.co/Kum1w1TLqn",2022-06-20 13:00:35
